881,XO8NL,R5,R7,a person is holding a pillow.
882,XO8NL,R5,R5,the person throws the pillow into the closet.
883,CM6T8,R7,R7,a person is opening their closet looking for a sandwich.
884,CM6T8,R7,R7,a person opens a door to a closet.
885,CM6T8,Else,R5,person open up the door.
886,QI0EL,Else,R3,person watches television.
887,QI0EL,R5,R3,person closes the laptop.
888,ICQUJ,R7,Else,person starts eating some food.
889,ICQUJ,R7,R3,person pick up a sandwich to eat.
890,I87SH,R3,R5,a person awakens on the floor of their home office.
891,I87SH,R5,R5,person walk near the window open the curtain.
892,I87SH,R7,R7,the person is laying on the floor.
893,I87SH,R5,R7,person opens the window.
894,I87SH,R7,R7,person opens a curtain to look out the window.
895,BDY1V,R5,R5,one person undresses in front of a wardrobe.
896,BDY1V,R7,R7,person takes a pillow from the closet.
897,BDY1V,Else,R3,person snuggles the pillow.
898,AFCDN,R7,R7,person takes a picture of something.
899,AFCDN,R3,R5,person eats it.
900,AFCDN,Else,R5,person began to eat.
901,KA09C,R7,R7,the person turns the light off.
902,KA09C,R7,R5,person turning off the light.
903,KA09C,R7,R5,person turns off the light.
904,KA09C,R7,R7,the person turns off the light.
905,CUSTU,R7,R5,person opens a laptop.
906,CUSTU,R7,R5,person opening a laptop.
907,CUSTU,R5,Else,the person puts the broom down.
908,Q38XP,R5,R5,person eating food.
909,SLHDI,Else,Else,person eating something.
910,SLHDI,Else,Else,a person by the refrigerator was eating.
911,SLHDI,R5,R7,person opening the refrigerator doors.
912,SLHDI,Else,Else,a person is closing a door.
913,SLHDI,R5,R5,person sneezing into a towel.
914,SLHDI,R7,R7,person opens refrigerator.
915,SLHDI,R5,R3,person sneezing on a towel.
916,XKU2U,Else,R3,a person is sneezing as they dust a nearby mirror.
917,XKU2U,R3,R5,person throws the bag.
918,XKU2U,Else,R7,person puts it on a table.
919,XKU2U,R3,R3,person they begin to put a bag on the table.
920,ULD0T,R3,Else,person holding a bag.
921,ULD0T,R5,Else,a person walks through a doorway.
922,SLT0S,R3,R3,a person is looking in a book holding a pen.
923,J3RP9,R3,Else,a person walks through a doorway.
924,BI6Y4,Else,Else,a person is cooking something on the stove.
925,BI6Y4,R5,R3,person drinks out of a cup.
926,BI6Y4,Else,Else,person sits down at the table.
927,BI6Y4,Else,Else,person sits on the chair at the dining table.
928,BI6Y4,Else,Else,person cooking at the stove.
929,735W9,R5,R5,person putting a blanket on the table.
930,735W9,R7,Else,person puts it on the table.
931,1FIGA,R7,R3,person puts it onto the shelf.
932,1FIGA,Else,R3,the person closes the box.
933,1FIGA,R7,R5,person put something in it closes the door.
934,1FIGA,R7,R5,person closes the door.
935,1FIGA,R5,R3,person puts the book inside.
936,1FIGA,Else,R7,person takes it to a cabinet they open the cabinet.
937,1FIGA,Else,Else,a person runs into the closet with a box.
938,LZ2Y4,R7,R7,person runs to the kitchen.
939,LZ2Y4,R7,R7,person begin running around.
940,LZ2Y4,R7,R7,person runs out of the couch.
941,LZ2Y4,R7,R3,the person puts the cup down.
942,M4Z0M,R7,R5,a person walks by eating a sandwich.
943,M4Z0M,R7,R7,a person is eating a sandwich in a hallway.
944,YPRUL,R7,R7,person takes a drink from a glass.
945,YPRUL,R7,R7,a person is sneezing.
946,YPRUL,R7,R5,the person closes the door.
947,YPRUL,R7,R5,person closes a door.
948,K7NRW,Else,Else,another person tries to fix a loose doorknob.
949,K7NRW,Else,Else,person eating it.
950,K7NRW,Else,R7,person the other continues to eat.
951,K7NRW,R7,R7,person eats a sandwich out of a bag.
952,K7NRW,R7,R7,another person is fixing a doorknob.
953,K7NRW,Else,Else,the eating man watches his friend fix the door.
954,K7NRW,R5,R5,a person opens a bag.
955,KZS5M,R7,R5,person eats some food.
956,KZS5M,R5,R7,person eating something.
957,KZS5M,R7,R7,watches the tv as the person eats a sandwich.
958,KZS5M,Else,Else,person closes the door.
959,KZS5M,R7,R7,person turning the light on.
960,KZS5M,Else,Else,person closing the door.
961,DO48Z,R7,R7,a person is smiling.
962,DO48Z,Else,Else,person putting their shoes in a closet.
963,DO48Z,Else,Else,the person was smiling.
964,DO48Z,R5,R7,person putting shoes on the shelf.
965,JNK11,R5,Else,person puts something onto a shelf.
966,JNK11,R7,R7,a person puts a cup of coffee on the shelf.
967,TH3M0,Else,R7,person sits on a chair.
968,TH3M0,R3,R5,a person opens a door.
969,TH3M0,R5,R5,the person sits down in a chair.
970,TH3M0,R3,R3,person takes out a broom from a cabinet.
971,TH3M0,Else,R7,person put the broom back into the cabinet.
972,TH3M0,R3,R5,person sits down in chair.
973,2B577,R7,R5,person puts it on a table.
974,2B577,Else,R3,a person cooks on the stove.
975,JXTAD,Else,R5,a person is holding a blanket.
976,JXTAD,R5,R7,person turning off the light.
977,5R7VN,R7,R7,person closing a door on the stairs.
978,5R7VN,R7,R7,person closing a door.
979,5R7VN,R7,R7,person closing the door.
980,5R7VN,R7,R7,the person is throwing shoes.
981,5R7VN,R7,R7,a person throws two shoes down the stairs.
982,N56QO,Else,R3,person the individual takes a drink from a coffee cup.
983,N56QO,R7,R7,a person is playing on their laptop.
984,1RD2K,R7,R5,another person comes running in.
985,1RD2K,R5,R5,a person closes the door to a house.
986,TKAUR,Else,R3,person takes a cup of coffee off of the counter.
987,TKAUR,R5,R7,person reads a book.
988,TKAUR,R3,R7,person reading a book.
989,TKAUR,R7,R7,person start dressing for the weather.
990,TKAUR,R7,R7,person begins to dress.
991,TKAUR,R5,Else,person puts the book down.
992,TKAUR,R5,R5,a person reads a book.
993,W7EDM,Else,Else,person sits on the bed.
994,W7EDM,R7,R5,a person sits on a bed.
995,W7EDM,R7,R3,person eats some food.
996,W7EDM,R7,R7,a person sits down on a bed.
997,W7EDM,R5,R7,person takes off their shoes.
998,HSKVH,R3,Else,person turning off a light.
999,HSKVH,R5,R7,a person is closing the door.
1000,TQO6O,R7,Else,the person takes some paper.
1001,P0CET,R3,R5,a person takes some clothes from a closet.
1002,OEM65,R7,R7,a person is sneezing.
1003,B6XQZ,R5,R5,person they laugh at something on the screen.
1004,B6XQZ,R7,Else,person laughs to themselves multiple times.
1005,G2DIN,R7,R7,person puts a box on the closet shelf.
1006,G2DIN,Else,Else,person takes some clothes out.
1007,G2DIN,R5,R5,person puts a box of medicine on the shelf.
1008,G2DIN,R3,R3,a person opens the closet door.
1009,3LN8C,Else,Else,person take off shoes.
1010,3LN8C,Else,Else,person they take off their shoes.
1011,3LN8C,Else,Else,person take off their shoes.
1012,B0XI9,R7,R5,person they begin drinking the glass of water.
1013,B0XI9,R7,R7,a person is running across a room.
1014,B0XI9,R7,R7,a person in their bedroom is running towards their cabinet.
1015,B0XI9,R7,R7,person start sneezing.
1016,V8IGX,R7,R7,person sit on the sofa.
1017,V8IGX,R5,R3,a person is sneezing as the person opens the door.
1018,V8IGX,R5,R7,person walks through the doorway with a bag.
1019,V8IGX,R7,R7,person proceeds to sit down on the couch.
1020,V8IGX,R7,R7,person begins sitting on the sofa.
1021,TCJCJ,R5,R7,a person throws a book on the sofa.
1022,TCJCJ,R7,R7,a person reads a book.
1023,J59UP,R7,R7,a person sits in a chair.
1024,J59UP,R7,R7,person sitting in a chair gets up.
1025,Z3H4P,Else,Else,person puts some food on a plate.
1026,W65SM,R7,R5,a person is sitting a pouring water into a glass.
1027,BIQGN,Else,Else,a person is smiling.
1028,BIQGN,Else,Else,person closes the door.
1029,BIQGN,R5,Else,a smiling person walks into a bathroom.
1030,BIQGN,R5,R5,the person puts a towel on a shelf.
1031,IKYAW,R5,R5,person closes the door.
1032,IKYAW,R5,R3,a person is smiling in the doorway of the pantry.
1033,7V4NJ,R5,R5,person throws the book.
1034,7V4NJ,R7,R5,person throw the book at a door.
1035,XGS3K,R3,R5,person opens a sliding glass door.
1036,XGS3K,R7,R7,the person puts the picture down on the couch.
1037,XGS3K,R3,R5,a person is putting a picture on a sofa.
1038,LXEPT,R7,R5,person sits in a chair.
1039,LXEPT,Else,Else,the person takes a notebook out.
1040,LXEPT,R3,Else,the person puts a notebook on the table.
1041,Y2MGC,R7,R7,person begins to eat it.
1042,Y2MGC,Else,R5,person start eating food.
1043,Y2MGC,R7,R7,a person closes their laptops lid.
1044,Y2MGC,Else,R7,person the put the laptop down.
1045,Y2MGC,R3,R5,the person takes some food out of a box.
1046,Y2MGC,Else,Else,person is smiling.
1047,IWTWJ,Else,Else,person later sits on the couch.
1048,IWTWJ,R5,R7,a person is throwing a blanket onto the sofa.
1049,IWTWJ,R3,Else,person suddenly run over to the sofa.
1050,IWTWJ,Else,Else,the person begins running towards the sofa.
1051,5HPZ1,Else,R7,person reads through some pages in a book.
1052,5HPZ1,R7,R5,person reading a book.
1053,5HPZ1,R7,R5,person a clicks a nearby light on.
1054,5HPZ1,Else,Else,person they turn on the light.
1055,5HPZ1,R3,R5,person turns on a light.
1056,VNMNF,R5,R7,a person is watching television.
1057,VNMNF,R7,R7,person sits down in a chair.
1058,9U82D,Else,R3,this person takes their phone out.
1059,9U82D,R7,R7,person they start drinking a glass of coffee.
1060,FTYFA,R7,R7,a person opens a door.
1061,FTYFA,R7,R7,person turns on the light.
1062,FTYFA,R7,R7,person opens a door.
1063,FTYFA,R7,R7,person turns on a light.
1064,FTYFA,R7,R7,a person turns on a light.
1065,GZF5F,R7,R5,person pours another glass out of a pitcher.
1066,QSVXJ,R5,R7,person decides to throw the towel on the floor.
1067,QSVXJ,R7,R7,person another holds a towel.
1068,MHAGN,R5,R3,person they open the book.
1069,MHAGN,R7,R7,person running away.
1070,MHAGN,R7,R7,person run out of the room.
1071,OZ02A,R3,R3,person closed the curtains on the window.
1072,OZ02A,R3,R7,person closes a window blind.
1073,OZ02A,Else,Else,person a light is turned on.
1074,OZ02A,Else,Else,the person turned on the light in the dining room.
1075,ODM20,Else,R5,person look out the window.
1076,ODM20,R5,R5,person begins laughing.
1077,ODM20,Else,Else,the person looks out the window.
1078,ODM20,R7,R7,person drinking a cup of coffee.
1079,MUE2B,R3,R3,person looking at the things at bathroom window.
1080,MUE2B,Else,R7,person turned on the light.
1081,MUE2B,R5,R3,person looking out the window that is behind the toilet.
1082,MUE2B,Else,R7,the person turns on the light.
1083,MUE2B,R7,R7,the person opens the door to the bathroom.
1084,MUE2B,R3,Else,person they walked over to the window to look outside.
1085,7RXMM,R5,R7,a person sits in a chair.
1086,7RXMM,R7,Else,the person sits on a chair next to a sink.
1087,ETDTU,Else,R5,the person begins holding a mirror.
1088,9EEGQ,Else,Else,another person fixes the door.
1089,9EEGQ,R3,Else,person fixing pantry door.
1090,9EEGQ,R5,R3,person is putting dishes on shelf.
1091,LV4U7,R5,R3,a person is holding a broom.
1092,LV4U7,R7,R7,person standing in the open doorway of a pantry.
1093,LV4U7,R5,R5,a person in a pantry is holding a broom.
1094,LV4U7,Else,R3,a person holding a broom opens a pantry door.
1095,I6TPS,R7,R7,person cooking something in the pan.
1096,ZDWM7,R7,R7,person eating a sandwich.
1097,ZDWM7,R7,R7,person talking on the phone.
1098,ZDWM7,R7,R7,a person walks into a room holding a sandwich.
1099,2AG8W,R5,R5,person throwing their clothes into the closet.
1100,2AG8W,R7,R7,person start running through the hallway.
1101,2AG8W,R7,R3,person runs down a hallway.
1102,EFADI,R5,Else,that same person takes some medicine off a shelf.
1103,D4D2T,R5,R7,person eats a sandwich.
1104,D4D2T,R7,R3,person takes some food out of a box.
1105,D4D2T,R5,R7,person eats it.
1106,D4D2T,R5,R5,person opens a box.
1107,3C1ZN,R5,R3,person puts the pillow down.
1108,XJA7Z,R7,R7,person pours a glass of water.
1109,XJA7Z,R3,R7,the person was pouring a bottle of beer.
1110,XJA7Z,Else,Else,person drinking from the glass of water.
1111,XJA7Z,R7,R7,a person pours water into a glass.
1112,VD58Y,R7,R7,person puts the laptop aside.
1113,VD58Y,R5,R7,person start sneezing as they get off the bed.
1114,8HW76,R3,R5,a person is laughing.
1115,NKE77,R7,R5,person puts it down on the table.
1116,NKE77,R7,R7,the person puts the cup down.
1117,NBKCK,R7,R7,person turns on the light.
1118,NBKCK,R7,R7,the person turns on a light.
1119,N2WXN,R5,R5,a person is awakening on top of their blanket.
1120,X2JBJ,R5,R5,person smiling at the book.
1121,DPLMM,R7,R7,person shuts the light off.
1122,DPLMM,R7,R7,person turns off the light as he exits.
1123,0SFYS,Else,R5,a person turns on the light.
1124,1F706,R7,R7,person a girl runs into the room.
1125,1F706,R7,R7,a person runs down the hall.
1126,1F706,R7,R7,a person runs to the doorway of the pantry.
1127,1F706,Else,Else,person closes the door.
1128,1F706,R7,Else,person opens a pantry door.
1129,XXS99,R7,R7,person looks at a picture hanging on the wall.
1130,XXS99,R3,Else,the person takes the book.
1131,XXS99,R7,R3,person open book.
1132,727IZ,R7,R7,a person opens a cabinet.
1133,727IZ,Else,Else,person sits on a chair to look at them.
1134,727IZ,R7,R7,a person is opening a cabinet.
1135,727IZ,R5,R5,person sits in a nearby computer chair.
1136,N86ED,Else,R7,person starts to eat them.
1137,N86ED,R3,R5,person eating a sandwich.
1138,N86ED,R7,R7,person eating some cookies out of a box.
1139,N86ED,R5,R3,the person opens a box of cookies.
1140,NACLT,R7,R7,person runs out.
1141,NACLT,R7,R7,person puts the shoes under the table.
1142,KGO3W,R5,R5,person drinks out of a glass.
1143,KGO3W,R3,R5,person they turn on a light.
1144,KGO3W,R3,R5,a person turns on the light.
1145,SCFIN,Else,Else,person open the refrigerator.
1146,SCFIN,R3,Else,person opens up the refrigerator door.
1147,TRHT1,R5,Else,person sitting on a chair watching television when suddenly rises.
1148,TRHT1,R5,R3,person sitting on a couch.
1149,A9YQJ,R7,R7,person they fix their hair.
1150,A9YQJ,R7,R7,person fixes their hair.
1151,A9YQJ,R7,R7,person start fixing their hair.
1152,8RU1Q,Else,R5,a person opens a door.
1153,8RU1Q,R3,R5,a person opens the door.
1154,J5DOP,R5,R7,person walks into the kitchen to open the refrigerator door.
1155,J5DOP,R7,R7,person putting their shoes on.
1156,J5DOP,R5,R7,person putting on shoes.
1157,J5DOP,R7,R7,person opening the door.
1158,5TYXL,R5,Else,person takes the broom.
1159,FV8CK,Else,Else,person taking a drink from a bottle of water.
1160,H46LQ,Else,Else,person they stand up.
1161,WUTHF,Else,Else,a person runs in.
1162,WUTHF,Else,Else,a person runs into a room.
1163,WUTHF,Else,Else,one person runs through.
1164,1NJOQ,R5,R5,a person walks through the doorway.
1165,1NJOQ,Else,R3,person they open the cabinet.
1166,1NJOQ,Else,Else,person opens drawers on cabinet.
1167,1NJOQ,Else,Else,person takes out a bottle of medicine.
1168,1NJOQ,R3,R5,the person opens a cabinet.
1169,LDNE2,Else,Else,person takes a book from the table.
1170,13XM4,R3,R7,the person puts it on the table.
1171,13XM4,R3,R3,person start laughing.
1172,13XM4,R7,R7,person puts it on a table.
1173,13XM4,Else,Else,person puts some food inside.
1174,2443O,R7,R3,the person takes out their phone.
1175,2443O,R7,R5,person takes out a phone.
1176,3R4DD,R7,R7,person sit down in a chair.
1177,3R4DD,R7,R7,person sits in a chair.
1178,3R4DD,R7,R7,person sit in a chair.
1179,SUG5S,R7,R7,person they stand up.
1180,SUG5S,Else,Else,person washes their hands.
1181,SUG5S,R7,R5,there is a person sitting on a bed.
1182,SUG5S,R7,R5,a person is sitting on a bed.
1183,SUG5S,Else,Else,person wash their hands.
1184,X4BQG,R5,R7,person opens a cabinet.
1185,X4BQG,R3,R3,the person opens a cabinet.
1186,X4BQG,R5,R5,person puts some paper inside.
1187,OETY6,R3,R7,person drinking from a cup.
1188,OETY6,Else,Else,a person sits in a chair next to a table.
1189,4UXE3,R5,R5,person putting a glass in the sink.
1190,4UXE3,R5,R3,person putting a cup in the sink.
1191,LFDQF,Else,R7,person drinking a glass of water.
1192,LFDQF,Else,R7,the person is drinking a glass of water.
1193,Y0MCG,R5,R7,a person puts a pillow down on the sofa.
1194,5EEXF,R7,R5,a person opens a cabinet.
1195,5EEXF,R7,R7,person is opening a cabinet.
1196,5EEXF,Else,Else,the person opens a closet door.
1197,5EEXF,Else,Else,person opens a closet door.
1198,5EEXF,Else,Else,person puts the towel away.
1199,5EEXF,Else,Else,person open their closet put the blanket inside it.
1200,5EEXF,R5,R5,the person takes a towel from the cabinet.
1201,5EEXF,R5,R3,person takes out a blanket.
1202,YFJ9U,R7,R7,person puts on shoes.
1203,4YBN9,R7,R5,one person opens a bag on a small desk.
1204,4YBN9,R5,R5,person open a door.
1205,XRU9O,Else,Else,person eats a sandwich.
1206,XRU9O,Else,Else,a person is standing against a wall eating a sandwich.
1207,XRU9O,Else,Else,person eating a sandwich.
1208,PC7H2,R3,R5,person sits down on couch.
1209,PC7H2,R5,R5,person sits on the couch.
1210,PC7H2,R5,R5,a person sits down at a table.
1211,PC7H2,R3,R5,a person is sitting at the table.
1212,E002I,R5,R7,person snuggling up to a pillow.
1213,E002I,R7,R7,a person runs into the bedroom.
1214,E002I,R7,R7,person goes back to close the door.
1215,E002I,R5,R5,person closes the door.
1216,E002I,R7,R7,a person runs into a room.
1217,E002I,R3,R5,person closes a door.
1218,E002I,Else,R3,person lies down on the bed.
1219,E002I,Else,Else,person lies down on a bed.
1220,E002I,R7,R7,the person gets up to close the door.
1221,5GHV3,R7,R7,a person is putting clothes on.
1222,5GHV3,R7,R7,a person is dressing by the bed.
1223,TDGNE,Else,R7,person eating an occasional bite from the pan.
1224,TDGNE,R5,R3,person open the door to the refrigerator.
1225,1P7GJ,R3,R7,person they open a door to grab a broom.
1226,MB281,R5,R5,person turning the light off.
1227,MB281,R7,R5,person turn off the light.
1228,MB281,R5,R5,person turns off the light.
1229,MB281,Else,R5,person puts it down on the shelf.
1230,7E2AJ,R7,R5,person they stand up.
1231,7E2AJ,R5,Else,a person is awakening on the floor.
1232,7E2AJ,R3,R5,person start undressing by taking their jacket off.
1233,7E2AJ,Else,Else,person eats sandwich that is seating on side of sink.
1234,7E2AJ,Else,Else,person laying on bathroom floor.
1235,ZZ3HT,R3,R3,person put it back closed the shelf.
1236,ZZ3HT,R3,R5,person walk over to a cabinet take a towel out.
1237,ZZ3HT,R3,R3,person closing the closet door.
1238,0J471,R3,R3,person they stand up.
1239,0J471,R7,R7,person running up.
1240,0J471,R7,R7,person runs back.
1241,0J471,R7,R7,person begin running.
1242,HG7C2,R5,R7,a person is undressing in the doorway.
1243,HG7C2,Else,Else,the person starts smiling.
1244,HG7C2,R5,R5,person holding a broom.
1245,S5KQ1,R5,R5,a person opens a box.
1246,S5KQ1,Else,R5,person throws a broom down.
1247,S5KQ1,R7,R5,person puts down the box.
1248,S5KQ1,R3,R5,a person closes a box.
1249,YIIFF,R7,R7,person began getting dressed.
1250,YIIFF,R5,R5,a person is tidying up a shelf.
1251,IIL9C,R5,R7,person eating a cookie.
1252,IIL9C,Else,Else,person take out the bottle of medicine.
1253,IIL9C,R7,R7,there is a person laying on the sofa eating something.
1254,IIL9C,Else,Else,person takes a bottle of medicine from their shirt pocket.
1255,SBI6Z,R7,R5,person pours a drink into a glass.
1256,9J7EW,R3,R3,person sits in a chair.
1257,9J7EW,R5,R3,person they sit on a chair.
1258,9J7EW,Else,Else,there is a person holding a bag.
1259,9J7EW,R3,R5,person takes off their shoes.
1260,DLOS7,R5,R5,the person opens a pink laptop.
1261,DLOS7,R3,R5,person they sit down holding a laptop.
1262,DLOS7,R7,R7,person begins fixing the light that was not working.
1263,DLOS7,R7,R7,person a persno is fixing a light.
1264,1F4JZ,R5,R5,one person takes some medicine.
1265,YHXU9,R5,R7,person throws it on the floor.
1266,KS5JT,R7,R5,person turned on the light.
1267,KS5JT,R7,R5,person turns on the light.
1268,KS5JT,R7,R7,a person turns on the light.
1269,HQ8BB,R3,R5,person turns on the light.
1270,HQ8BB,Else,Else,the person opens the door.
1271,HQ8BB,R3,R7,person turning the light on.
1272,AGGSE,R7,R7,the person is sneezing.
1273,3W1GP,Else,Else,person takes out a laptop.
1274,3W1GP,R3,Else,a person opens the door.
1275,3W1GP,R3,Else,a person opens a door.
1276,3W1GP,Else,R3,person open a bag.
1277,3W1GP,R5,R7,person closes the door.
1278,3W1GP,Else,Else,person walks through the doorway carrying a bag.
1279,3W1GP,Else,Else,person they put the bag on the ground.
1280,3W1GP,R7,R7,person open the bag.
1281,OQSXX,R3,R7,person puts a towel on their shoulder.
1282,OQSXX,R7,R7,one person is sitting on the sofa.
1283,OQSXX,R7,R7,a person sits on a couch.
1284,ZXHCH,R3,R5,person sits down in a chair.
1285,ZXHCH,R5,R3,the person takes their books out of their bag.
1286,ZXHCH,R5,R5,person open up the books.
1287,3MV13,R7,R7,the person starts walking to the doorway.
1288,65ULK,R3,R5,person starts dressing in front of a mirror.
1289,RMKOC,R3,R5,person holds a plastic bag.
1290,RMKOC,Else,R5,person takes a towel to wrap a mug.
1291,8O07M,R7,Else,person opens the door.
1292,8O07M,R7,Else,person opens a door.
1293,BEAAA,Else,Else,person eating food in a hallway.
1294,BEAAA,Else,R5,the person undresses their jacket.
1295,BEAAA,R7,R5,person sitting in a chair eating.
1296,BEAAA,Else,Else,person eating a sandwich.
1297,BEAAA,R5,R3,a person is sitting on a chair eating food.
1298,BEAAA,R7,R7,a person is undressing.
1299,BEAAA,Else,R5,person continues eating the food.
1300,T96JC,Else,Else,person takes a vacuum.
1301,0QAZ7,Else,Else,person closing the door.
1302,0QAZ7,Else,Else,person finally opening a door leaving.
1303,FRGXE,R7,R5,person drinking a glass of orange juice.
1304,FRGXE,Else,Else,person takes out a box of cookies from the nightstand.
1305,3T785,Else,Else,a person putting a towel on their head.
1306,3T785,R3,Else,one person puts a towel on their head.
1307,4NHRT,R7,Else,the person takes a bag off of a shelf.
1308,4NHRT,Else,Else,person runs back down the stairs.
1309,ONVGA,R5,R7,person eating from a plate.
1310,WT46G,Else,Else,person holding a coffee cup.
1311,WT46G,R7,R5,first person is awakening from long nap.
1312,WT46G,R5,Else,person watching television.
1313,8V8HC,R7,R7,a person is running through an entryway.
1314,8V8HC,R5,R3,the person takes a pillow off a sofa.
1315,8V8HC,R5,R7,person they both run in the house very quickly.
1316,D7W4E,R3,Else,a person puts a cup into a  cupboard.
1317,D7W4E,R5,R5,a person puts a coffee cup on a shelf.
1318,D7W4E,Else,Else,person sneezing on it.
1319,Q3Z4V,R5,R5,person drinks from a glass.
1320,ZYJJF,R7,R7,a person puts clothes on a desk.
1321,T9N9R,R3,Else,the person was laughing.
1322,74WSB,Else,Else,person they start smiling because they are being somewhat irresponsible.
1323,5D85P,Else,R7,person closes the laptop screen shortly.
1324,VVQYB,Else,R3,another person is laughing.
1325,P3CLM,R5,R5,person close the book.
1326,P3CLM,R3,R5,person they close the book.
1327,AWR2R,R7,R5,a person is standing in the bedroom holding a broom.
1328,2KGV3,Else,Else,person takes another bite of their food.
1329,2KGV3,R5,R3,person eating a sandwich.
1330,2KGV3,Else,Else,the person puts the book down to continue eating.
1331,2KGV3,R7,R5,a person is sitting on the couch eating a sandwich.
1332,2KGV3,Else,Else,the person is doing their homework as the person eats.
1333,2KGV3,R7,R7,person they put down the book.
1334,D0AGO,Else,Else,person pours coke into glass.
1335,D0AGO,Else,Else,person pour a glass of soda.
1336,D0AGO,Else,Else,person seen pouring a can of soda into a glass.
1337,D0AGO,Else,Else,person pours some into a glass.
1338,EF7Q9,R5,Else,person begins washing their hands.
1339,EF7Q9,R5,R3,person washes hands.
1340,EF7Q9,Else,Else,person they take the glass.
1341,G2AMK,R7,R5,person closing the door to it behind them.
1342,FG9NT,Else,Else,person eats whats in the dish.
1343,FG9NT,R5,R3,person eats from a bowl.
1344,LLTBQ,R7,R7,a person opens a door.
1345,LLTBQ,R5,Else,person holding a towel.
1346,LLTBQ,R7,R7,a person opens the bedroom door.
1347,HS14N,Else,R7,person closes the cabinet.
1348,HS14N,R7,R5,a person runs into the kitchen.
1349,HS14N,R3,R5,person opens the cabinet.
1350,HS14N,R3,R3,the person takes a dish from the top shelf.
1351,HS14N,R5,R5,person opens a cabinet.
1352,L2502,R5,R7,person fixes their hair in a mirror.
1353,L2502,Else,Else,person begins to undress.
1354,GT43R,Else,R7,person turns off the light again.
1355,GT43R,R3,Else,the person takes a box of tissues from the shelf.
1356,GT43R,R7,R3,the person turns on a light.
1357,X95D0,R5,R7,person drinking a glass of water.
1358,DV6CH,R3,R3,person they begin smiling.
1359,DV6CH,R7,R7,a person opens their closet.
1360,DV6CH,R5,R7,person opens closet.
1361,DV6CH,R3,R3,person is seen putting clothes in their closet.
1362,DV6CH,R7,R7,this person opened up their closet.
1363,HI4NV,R3,Else,person holding some food on some dishes.
1364,HI4NV,R5,R3,the person is also holding some food.
1365,96ATI,R5,R5,a person is sneezing.
1366,B4XZD,Else,Else,person starts sneezing.
1367,ICOX1,Else,Else,a person in their recreation room turns on the light.
1368,ICOX1,R5,R5,person awakening o the sofa under a blanket sneezes.
1369,ICOX1,R5,R7,person turns the light on.
1370,QQGU3,R7,R7,a person opens a cabinet.
1371,QQGU3,Else,Else,a person takes a box.
1372,QQGU3,R7,R7,the person opens the doors to the cupboard.
1373,QQGU3,Else,Else,person opens the box.
1374,QQGU3,Else,Else,person holds a box.
1375,QQGU3,R7,R7,a person opens a small cabinet door.
1376,Z2KJ5,R7,R7,person takes food out of a bag.
1377,7EJUR,R5,R7,person watching television on their laptop.
1378,7EJUR,R3,R3,a person is cooking as the person watches television.
1379,7EJUR,R3,R3,a person is cooking some food.
1380,7EJUR,R3,R3,person takes some food from it.
1381,7EJUR,R7,R7,person watching a video on a laptop.
1382,FFYL6,R7,R7,a person puts a broom into the closet.
1383,FFYL6,R5,R5,person takes out a box.
1384,FFYL6,R7,R7,a person puts a broom away in a closet.
1385,FFYL6,R5,R5,person takes a box out of the same  closet.
1386,FFYL6,R7,R7,a person puts a broom inside a closet.
1387,FFYL6,R5,R5,the person takes a box out.
1388,FFYL6,R5,R5,person they pretend to start sneezing.
1389,YN3AA,R3,Else,person eats a sandwich.
1390,YN3AA,Else,Else,person they turn on the light.
1391,YE6UZ,Else,Else,person she takes her phone from a drawer.
1392,KMZDA,R3,R3,person puts the dish on the table.
1393,LSCMZ,R7,R5,person holding a pair of shoes.
1394,LSCMZ,R5,Else,the person takes a phone from somewhere.
1395,5INX3,R3,R5,person dressing by putting a jacket on.
1396,F3M1Q,R3,R7,person taking a drink out of a cup.
1397,F3M1Q,R7,R7,person throws them on the floor.
1398,F3M1Q,R7,R5,a person takes off their shoes.
1399,F3M1Q,R7,R7,person takes a drink from a glass nearby.
1400,F3M1Q,R5,R5,a person takes their shoes off in the kitchen.
1401,IKJGO,Else,R5,the person puts the book down.
1402,SR8IK,R5,R3,person takes a drink from a glass.
1403,SR8IK,R5,R3,person drinking a glass of water.
1404,SR8IK,Else,R5,person take a drink from a cup on the table.
1405,WX711,R7,R5,person drinking out of a cup.
1406,VNQTH,R7,R3,a person puts clothes into their closet on a shelf.
1407,VNQTH,Else,Else,person puts it on a shelf.
1408,VNQTH,R7,R5,a person is putting clothes on the shelf.
1409,VNQTH,R7,R5,person takes out their cell phone.
1410,VNQTH,R7,R7,person starts laughing.
1411,BQA97,Else,Else,person open a laptop.
1412,99B6U,R3,Else,this person puts some papers in the bag.
1413,99B6U,R5,R7,a person runs down the stairs with a book.
1414,99B6U,R3,R5,person puts the books into his backpack.
1415,99B6U,R3,R7,person puts the book into it.
1416,RO8Y6,Else,Else,person close the door.
1417,JTXAM,R5,R7,person turn off the light.
1418,JTXAM,R5,R7,person closed the book.
1419,P6JGZ,Else,R5,person opening a cabinet.
1420,P6JGZ,R7,R7,person closes the door.
1421,P6JGZ,R7,R7,person closed the cabinets.
1422,P6JGZ,R7,Else,the person opened some cabinets.
1423,KO2MY,R5,R7,a person is standing in the dining room laughing.
1424,KO2MY,R3,R3,a person laughs to themselves.
1425,PNRFK,R7,R7,a person is dressing by a flight of stairs.
