661,1HZGH,R5,R3,person proceeds to stand put on a pair of shoes.,,proceed_stand_put,['pair']
662,J5K87,Else,Else,a person is laughing on the phone.,,laugh,['phone']
663,J5K87,R5,R7,person drinking a glass of orange juice.,,drink,['glass']
664,DR1ZU,Else,Else,person turns the light on.,,turn,['light']
665,DR1ZU,Else,R7,a person is fixing the light near the stairs.,,fix,['light']
666,DR1ZU,R5,R7,a person turns on the light.,,turn,['light']
667,874F1,R5,R3,the person drinks from a glass.,,drink,['glass']
668,QJM3B,R3,Else,person closes the book.,,close,['book']
669,J6JNK,R7,R7,person closing a wood door.,,close,['wood']
670,J6JNK,R7,R5,a person is awakening with clothes on.,,awaken,['cloth']
671,J6JNK,R7,R7,person closing the door.,,close,['door']
672,J6JNK,R7,R7,person closing the door next to their bed.,,close,['door']
673,JVH7Q,Else,Else,the person looks out the window.,,look,['window']
674,FQM2N,R7,R7,a person sits in a chair.,,sit,['chair']
675,FQM2N,R3,R3,person sitting on the bed.,,sit,['bed']
676,21WN7,Else,R7,person put the plate on a table.,,put,['plate']
677,21WN7,R7,R7,a person sitting in a chair eating something.,,sit_eat,"['chair', 'someth']"
678,21WN7,R7,R7,a person is sitting on the couch eating food.,,sit_eat,"['couch', 'food']"
679,21WN7,R7,R7,person eating food.,,eat,['food']
680,21WN7,R5,R3,person puts the food on a table.,,put,['food']
681,ECFMO,R5,R7,person closes the door.,,close,['door']
682,ECFMO,Else,R5,person simultaneously being interrupted by sneezing.,,interrupt_sneez,[None]
683,GIIF8,R7,R7,a person puts a bag on a shelf.,,put,['bag']
684,75M1Z,R5,R5,person sat on the sofa to read a book.,,sat_read,"['sofa', 'book']"
685,75M1Z,R5,R5,person sits on the sofa.,,sit,['sofa']
686,75M1Z,R5,R3,person opens a box with a book.,,open,['box']
687,75M1Z,R3,R5,person opens the book.,,open,['book']
688,J3Y7L,R5,R5,a smiling person opens a box.,,open,['box']
689,J3Y7L,R3,R5,a person opens a box.,,open,['box']
690,TQYV1,R3,R3,person starts sneezing.,,sneez,[None]
691,GKH0F,Else,Else,one person takes a phone from a bag.,,take,['phone']
692,RPY8D,R7,R7,person fixes their hair.,,fix,['hair']
693,RPY8D,Else,Else,person sitting on a couch.,,sit,['couch']
694,UMTLM,R7,R7,person so he is closing the bathroom door.,,close,['bathroom']
695,UMTLM,R7,R7,person close the door.,,close,['door']
696,FORXE,R7,R7,person runs around with a bag in their hand.,,run,['bag']
697,FORXE,R7,R7,person decides to run with a bag of groceries.,,decid_run,['bag']
698,FORXE,R3,R3,a person is throwing a picture on the floor.,,throw,['pictur']
699,3WMV4,R7,R7,a person is eating.,,eat,[None]
700,3WMV4,R5,R7,person eating a snack.,,eat,['snack']
701,3WMV4,Else,R5,person drinking a glass of water.,,drink,['glass']
702,3WMV4,R7,R7,person eating a sandwich.,,eat,['sandwich']
703,C7G1S,R7,R7,this person washed the dishes over the sink.,,wash,['dish']
704,3AKML,Else,Else,person takes a box off of a shelf.,,take,['box']
705,NDDHA,R5,R7,person put on shoes.,,put,['shoe']
706,NDDHA,R7,R5,person runs out.,,run,[None]
707,NDDHA,R7,R7,person running out of the room.,,run,['room']
708,NDDHA,R5,R7,person putting shoes on.,,put,['shoe']
709,NDDHA,R5,R7,person puts on some shoes.,,put,['shoe']
710,NDDHA,R5,R7,person putting on shoes.,,put,['shoe']
711,W8CWW,Else,Else,a person opens a door goes into a room.,,open_goe,"['door', 'room']"
712,W8CWW,Else,Else,a person opens a door.,,open,['door']
713,W8CWW,Else,Else,person opens turns doorknob.,,open,['doorknob']
714,11L5M,R7,R7,person starts running in place.,,run,['place']
715,11L5M,R5,R7,person start running in place.,,run,['place']
716,11L5M,Else,Else,person they throw the broom down.,,throw,['broom']
717,E6ZBZ,R7,R7,person they start sneezing.,,sneez,[None]
718,H0L5S,R7,R7,person opens the door.,,open,['door']
719,H0L5S,R7,R3,person opening the door.,,open,['door']
720,SW8VM,R7,R7,a smiling person is grasping a pillow.,,grasp,['pillow']
721,F19VE,R5,R3,the person takes food from a box.,,take,['food']
722,F19VE,Else,Else,person puts other food away in a cupboard.,,put,['food']
723,44T8B,R5,R3,a person washes their hands in a bathroom.,,wash,['hand']
724,O0349,R5,R7,a person is doing a lot of cooking.,,do,['lot']
725,O0349,Else,R5,person cooks something.,,cook,['someth']
726,O0349,R5,R7,person so they must open the pantry door.,,open,['pantri']
727,DSZYT,R5,R5,a person drinking from a coffee cup.,,drink,['coffe']
728,DSZYT,R7,R7,person they drink from a glass.,,drink,['glass']
729,KCRQU,R7,R7,the person opens the refrigerator.,,open,['refriger']
730,KCRQU,R5,R7,person they open the refrigerator.,,open,['refriger']
731,KCRQU,R7,R7,person opens the refrigerator.,,open,['refriger']
732,NBMH9,R5,R5,person opening a door.,,open,['door']
733,NBMH9,Else,R3,person closes the door.,,close,['door']
734,NBMH9,R7,R3,person sitting in a chair.,,sit,['chair']
735,NBMH9,Else,R3,person closing the door behind them.,,close,['door']
736,NBMH9,R7,R3,person sits in a chair.,,sit,['chair']
737,SW5TC,Else,Else,person laughs at a tv.,,laugh,['tv']
738,SW5TC,Else,Else,person laughs at the television.,,laugh,['televis']
739,SW5TC,R5,Else,a person awakens in a bedroom.,,awaken,['bedroom']
740,SW5TC,Else,Else,person laughs at the tv.,,laugh,['tv']
741,G2JR9,Else,Else,a person takes a lightbulb.,,take,['lightbulb']
742,G2JR9,Else,Else,a person tries to put a lightbulb in a fixture.,,tri_put,['lightbulb']
743,G2JR9,Else,Else,person the light turns on.,,turn,[None]
744,G2JR9,R7,R5,person the lightbulb lights up.,,light,[None]
745,G2JR9,Else,Else,a person fixing a light.,,fix,['light']
746,G2JR9,Else,Else,the person throws some bread on the floor.,,throw,['bread']
747,M9NAG,Else,R5,the person walks through the doorway.,,walk,['doorway']
748,M9NAG,R5,R5,person stretching arms as if awakening.,,stretch,['arm']
749,MS4GA,R5,R3,a person opens a closet door.,,open,['closet']
750,MS4GA,R5,R5,person puts a broom into the closet.,,put,['broom']
751,MS4GA,R5,R5,a person opens a door.,,open,['door']
752,MS4GA,R7,R7,person closes the door.,,close,['door']
753,MS4GA,R3,R7,person puts a broom inside.,,put,['broom']
754,MS4GA,R5,R5,a person opens a door with the doorknob.,,open,['door']
755,YW5QQ,R5,R5,person closes the door.,,close,['door']
756,YW5QQ,Else,R7,the person looks at a picture on the desk.,,look,['pictur']
757,FYHTC,Else,Else,person takes a sip from a glass of water.,,take,['sip']
758,FYHTC,Else,Else,person jiggles the doorknob of the closed bathroom door.,,jiggl,['doorknob']
759,FYHTC,Else,Else,person opens the door.,,open,['door']
760,FYHTC,Else,Else,person try to open the door.,,tri_open,['door']
761,FKK5R,Else,R7,the person is sitting in a chair.,,sit,['chair']
762,FKK5R,R7,R3,person turns on the light.,,turn,['light']
763,FKK5R,R7,R7,person getting up to turn on light.,,get_turn,['light']
764,FKK5R,R7,R5,person walks over to the lights.,,walk,['light']
765,QYM5H,R7,R7,a person throws a blanket across the room.,,throw,['blanket']
766,QYM5H,Else,Else,person take a picture of the towel.,,take,['pictur']
767,QYM5H,R7,R7,a person throws a towel on the floor.,,throw,['towel']
768,77Z0Z,R3,R7,person opens pantry grabs towel puts it on table.,,open_put,"['pantri', 'tabl']"
769,51RLB,R7,R5,the person takes a drink from a water bottle.,,take,['drink']
770,3IPI3,R5,R5,a person drinks from a cup.,,drink,['cup']
771,3IPI3,Else,Else,the person eats a sandwich.,,eat,['sandwich']
772,L0HDB,R5,R7,person opening a cabinet.,,open,['cabinet']
773,EZRQW,R7,R7,another person is playing at running back.,,play,['back']
774,I9CDV,Else,R3,a person is eating a sandwich at the bathroom mirror.,,eat,['sandwich']
775,I9CDV,R3,Else,person takes a picture in the mirror with a camera.,,take,['pictur']
776,I9CDV,R3,R5,person takes a picture of himself in the mirror.,,take,['pictur']
777,4683D,Else,Else,the person is cleaning off a chair to sit.,,clean,['chair']
778,4683D,R7,Else,person they sit down on a chair.,,sit,['chair']
779,3HRNV,R3,R5,a person is smiling in a study holding a bag.,,smile_hold,"['studi', 'bag']"
780,K8MZH,R7,R7,a person turns the lights on.,,turn,['light']
781,1TIAK,Else,Else,the person fixes some messy homework papers on the table.,,fix,['homework']
782,TJJKK,R5,Else,person eating on the bed.,,eat,['bed']
783,TJJKK,R7,Else,the person eats something from off the bed.,,eat,['someth']
784,TJJKK,Else,Else,person sitting on a bed with a cell phone.,,sit,['bed']
785,TJJKK,R3,R7,person take a picture of the room.,,take,['pictur']
786,41F2M,R5,R7,finally the person washes their hands in the sink.,,wash,['hand']
787,41F2M,R7,R7,this person washer their hands.,,washer,['hand']
788,41F2M,R7,R5,person puts a book next to a toilet.,,put,['book']
789,SBM3M,R7,R5,person the other is putting shoes in a box.,,put,['shoe']
790,SBM3M,R7,R3,one person puts shoes in a box.,,put,['shoe']
791,W0XPU,R5,Else,the person puts the shoes on.,,put,['shoe']
792,W0XPU,R7,Else,a person holds a pair of shoes.,,hold,['pair']
793,W0XPU,R5,R5,person stand up.,,stand,[None]
794,W0XPU,R3,Else,person puts on shoes.,,put,['shoe']
795,W0XPU,R5,R7,person eat some food off of a plate.,,eat,['food']
796,87Y64,Else,R3,a person is throwing a book to another person.,,throw,['book']
797,87Y64,R5,R7,person run to the other side of the room.,,run,['side']
798,87Y64,R7,R3,a person is sitting on a bed.,,sit,['bed']
799,ZQKVY,R3,Else,a person runs into the bedroom.,,run,['bedroom']
800,2Y8XQ,Else,Else,person he pours something into a glass.,,pour,['someth']
801,2Y8XQ,Else,Else,a person pours some water in a glass.,,pour,['water']
802,2Y8XQ,Else,Else,the person is sneezing.,,sneez,[None]
803,2Y8XQ,R7,R7,person drinking glass.,,drink,['glass']
804,JR6VG,R5,R7,a person goes running by.,,goe_run,[None]
805,JR6VG,R3,R5,person as the door opens.,,open,[None]
806,JR6VG,R3,R3,person the door opens.,,open,[None]
807,JR6VG,R7,R7,another person runs into the room.,,run,['room']
808,AAQHJ,R7,R7,a person is seen eating.,,seen_eat,[None]
809,AAQHJ,Else,Else,a person is sitting on a chair.,,sit,['chair']
810,AAQHJ,R5,Else,a person eating something off of a plate.,,eat,['someth']
811,AAQHJ,R3,R5,person grab a pillow to snuggle with.,,grab,['pillow']
812,AAQHJ,Else,R5,a person sits in a chair eating.,,sit_eat,['chair']
813,AAQHJ,R7,R7,person holding a pillow.,,hold,['pillow']
814,AAQHJ,Else,R5,person eating from a plate of food.,,eat,['plate']
815,GG3K5,R5,R7,person watches the television.,,watch,['televis']
816,GG3K5,R7,R3,the person start watching television.,,watch,['televis']
817,GG3K5,R7,R7,person watches television.,,watch,['televis']
818,GG3K5,R7,Else,person sits on the edge of the bed.,,sit,['edg']
819,1XBU2,Else,R7,person is drinking tea from glass mug.,,drink,['tea']
820,LLQBB,R3,R3,the person throws the bag down.,,throw,['bag']
821,LLQBB,R7,R7,person finally laughing to themselves.,,laugh,[None]
822,LLQBB,Else,R3,the person starts laughing as they put the bag down.,,laugh,['bag']
823,LLQBB,R5,R7,person takes their shoes off.,,take,['shoe']
824,LLQBB,R7,R5,a person is holding a bag.,,hold,['bag']
825,LLQBB,R5,R7,person take off their shoes.,,take,['shoe']
826,BB7WL,R5,R3,a person opens a cabinet.,,open,['cabinet']
827,ZX37G,R5,R5,the person puts the laptop down on the table.,,put,['laptop']
828,RX7TC,Else,R5,a person is eating some food.,,eat,['food']
829,RX7TC,R3,Else,person takes several bites of an unknown food item.,,take,['bite']
830,GFK4S,R3,R7,person opens the door.,,open,['door']
831,GFK4S,R3,R3,person holding a pillow.,,hold,['pillow']
832,H5CJD,Else,R5,person closes the fridge door.,,close,['fridg']
833,F5UVQ,R5,R7,person that turn off the lights.,,turn,['light']
834,F5UVQ,R7,R7,person wash their hands a little bit.,,wash,['hand']
835,F5UVQ,R7,R7,person turn off a light.,,turn,['light']
836,MSACP,Else,Else,person they take the batteries out of the camera.,,take,['batteri']
837,VIN5T,R3,R5,a person is sitting on the floor throwing a pillow.,,sit_throw,"['floor', 'pillow']"
838,D1WYU,Else,Else,the person takes off their shoes.,,take,['shoe']
839,D1WYU,R7,R7,person sits down on a chair.,,sit,['chair']
840,D1WYU,R5,R7,the person sits down in a chair.,,sit,['chair']
841,D1WYU,Else,Else,person takes their shoes off.,,take,['shoe']
842,D1WYU,Else,Else,a person is holding a bag walk to a bed.,,hold,['bag']
843,IONV9,Else,R3,a laughing person is drinking soda in their basement.,,drink,['soda']
844,IONV9,Else,R5,person continuing to drink from the bottle.,,continu_drink,['bottl']
845,IONV9,R3,R7,person drinking from a glass of water.,,drink,['glass']
846,IDXZK,R3,R7,person eating food from a dish.,,eat,['food']
847,IDXZK,R5,R7,person eating a sandwich.,,eat,['sandwich']
848,79VVK,R7,R5,person run out of the closet.,,run,['closet']
849,79VVK,R5,R7,a person takes a blanket.,,take,['blanket']
850,YACA8,R5,R5,person putting clothes.,,put,['cloth']
851,VG7S6,Else,Else,person takes a vacuum.,,take,['vacuum']
852,VG7S6,R3,Else,person sneezing constantly.,,sneez,[None]
853,C46TD,Else,Else,person looks out the window above the sink.,,look,['window']
854,C46TD,R7,R3,the person washes their hands at the kitchen sink.,,wash,['hand']
855,C46TD,Else,R7,person continuing to look out the window.,,continu_look,['window']
856,C46TD,R7,R7,a person is washing their hands in the sink.,,wash,['hand']
857,C46TD,R7,R7,a person washes their hands in the kitchen sink.,,wash,['hand']
858,C46TD,R7,R7,person looking out the window.,,look,['window']
859,9J0RB,R7,R3,a person is standing in a room watching television.,,stand_watch,"['room', 'televis']"
860,9J0RB,R5,R7,person drinking something from a glass.,,drink,['someth']
861,9J0RB,R7,R5,person drinking a glass of milk.,,drink,['glass']
862,9J0RB,R7,R5,a person is watching a television in their bedroom.,,watch,['televis']
863,9J0RB,R7,R7,person throws the pillow to the side.,,throw,['pillow']
864,ZIP18,Else,R3,person eat a sandwich.,,eat,['sandwich']
865,ZIP18,R7,R7,a person turns on a light.,,turn,['light']
866,ZIP18,R7,R7,a person turns on a light in their bedroom.,,turn,['light']
867,ZIP18,R5,R7,person turns on the light.,,turn,['light']
868,ZIP18,R3,R3,person sit on their bed.,,sit,['bed']
869,3N1I2,R7,R7,the person puts the sandwich into the refrigerator.,,put,['sandwich']
870,337O2,R5,R7,person they put them down on the table.,,put,['tabl']
871,LE7PM,Else,Else,person throws some food onto the table.,,throw,['food']
872,VJ0LT,R5,R5,person closing the front door.,,close,['door']
873,VJ0LT,R7,R7,person pours it into a glass.,,pour,['glass']
874,VJ0LT,R5,R7,person pours a glass of soda.,,pour,['glass']
875,VJ0LT,R5,R5,the person drinks the coke from the glass.,,drink,['coke']
876,VJ0LT,R5,R5,person closes a door outside.,,close,['door']
877,TCI7K,R7,R5,person put a item on the table.,,put,['item']
878,QE4YE,Else,R3,a person is opening a bag.,,open,['bag']
879,QE4YE,R5,R7,the person puts the bag on a counter.,,put,['bag']
880,XO8NL,R5,R7,a person throws a pillow into a closet.,,throw,['pillow']
881,XO8NL,R7,R7,a person is holding a pillow.,,hold,['pillow']
882,XO8NL,R7,R5,the person throws the pillow into the closet.,,throw,['pillow']
883,CM6T8,R7,R7,a person is opening their closet looking for a sandwich.,,open_look,"['closet', 'sandwich']"
884,CM6T8,R7,R7,a person opens a door to a closet.,,open,['door']
885,CM6T8,Else,R5,person open up the door.,,open,['door']
886,QI0EL,R3,R3,person watches television.,,watch,['televis']
887,QI0EL,R5,R3,person closes the laptop.,,close,['laptop']
888,ICQUJ,R3,Else,person starts eating some food.,,eat,['food']
889,ICQUJ,R7,R3,person pick up a sandwich to eat.,,pick,['sandwich']
890,I87SH,R5,R5,a person awakens on the floor of their home office.,,awaken,['floor']
891,I87SH,R5,R5,person walk near the window open the curtain.,,walk,['window']
892,I87SH,R7,R7,the person is laying on the floor.,,lay,['floor']
893,I87SH,R5,R7,person opens the window.,,open,['window']
894,I87SH,R5,R7,person opens a curtain to look out the window.,,open_look,"['curtain', 'window']"
895,BDY1V,R5,R5,one person undresses in front of a wardrobe.,,undress,['front']
896,BDY1V,R5,R7,person takes a pillow from the closet.,,take,['pillow']
897,BDY1V,R3,R3,person snuggles the pillow.,,snuggl,['pillow']
898,AFCDN,Else,R7,person takes a picture of something.,,take,['pictur']
899,AFCDN,R5,R5,person eats it.,,eat,[None]
900,AFCDN,Else,R5,person began to eat.,,began_eat,[None]
901,KA09C,R7,R7,the person turns the light off.,,turn,['light']
902,KA09C,R7,R5,person turning off the light.,,turn,['light']
903,KA09C,R7,R5,person turns off the light.,,turn,['light']
904,KA09C,R7,R7,the person turns off the light.,,turn,['light']
905,CUSTU,R5,R5,person opens a laptop.,,open,['laptop']
906,CUSTU,R5,R5,person opening a laptop.,,open,['laptop']
907,CUSTU,R5,Else,the person puts the broom down.,,put,['broom']
908,Q38XP,R3,R5,person eating food.,,eat,['food']
909,SLHDI,R3,Else,person eating something.,,eat,['someth']
910,SLHDI,Else,Else,a person by the refrigerator was eating.,,eat,[None]
911,SLHDI,R5,R7,person opening the refrigerator doors.,,open,['refriger']
912,SLHDI,Else,Else,a person is closing a door.,,close,['door']
913,SLHDI,R5,R5,person sneezing into a towel.,,sneez,['towel']
914,SLHDI,R3,R7,person opens refrigerator.,,open,['refriger']
915,SLHDI,Else,R3,person sneezing on a towel.,,sneez,['towel']
916,XKU2U,Else,R3,a person is sneezing as they dust a nearby mirror.,,sneez,['mirror']
917,XKU2U,R5,R5,person throws the bag.,,throw,['bag']
918,XKU2U,R3,R7,person puts it on a table.,,put,['tabl']
919,XKU2U,R3,R3,person they begin to put a bag on the table.,,begin_put,['bag']
920,ULD0T,R3,Else,person holding a bag.,,hold,['bag']
921,ULD0T,R5,Else,a person walks through a doorway.,,walk,['doorway']
922,SLT0S,R3,R3,a person is looking in a book holding a pen.,,look_hold,"['book', 'pen']"
923,J3RP9,Else,Else,a person walks through a doorway.,,walk,['doorway']
924,BI6Y4,Else,Else,a person is cooking something on the stove.,,cook,['someth']
925,BI6Y4,R5,R3,person drinks out of a cup.,,drink,['cup']
926,BI6Y4,Else,Else,person sits down at the table.,,sit,['tabl']
927,BI6Y4,Else,Else,person sits on the chair at the dining table.,,sit,['chair']
928,BI6Y4,Else,Else,person cooking at the stove.,,cook,['stove']
929,735W9,R7,R5,person putting a blanket on the table.,,put,['blanket']
930,735W9,R5,Else,person puts it on the table.,,put,['tabl']
931,1FIGA,R7,R3,person puts it onto the shelf.,,put,['shelf']
932,1FIGA,Else,R3,the person closes the box.,,close,['box']
933,1FIGA,R5,R5,person put something in it closes the door.,,put_close,"['someth', 'door']"
934,1FIGA,R7,R5,person closes the door.,,close,['door']
935,1FIGA,R3,R3,person puts the book inside.,,put,['book']
936,1FIGA,R5,R7,person takes it to a cabinet they open the cabinet.,,take,['cabinet']
937,1FIGA,Else,Else,a person runs into the closet with a box.,,run,['closet']
938,LZ2Y4,R7,R7,person runs to the kitchen.,,run,['kitchen']
939,LZ2Y4,R7,R7,person begin running around.,,begin_run,[None]
940,LZ2Y4,R7,R7,person runs out of the couch.,,run,['couch']
941,LZ2Y4,R7,R3,the person puts the cup down.,,put,['cup']
942,M4Z0M,Else,R5,a person walks by eating a sandwich.,,walk_eat,['sandwich']
943,M4Z0M,R5,R7,a person is eating a sandwich in a hallway.,,eat,['sandwich']
944,YPRUL,R5,R7,person takes a drink from a glass.,,take,['drink']
945,YPRUL,Else,R7,a person is sneezing.,,sneez,[None]
946,YPRUL,R7,R5,the person closes the door.,,close,['door']
947,YPRUL,R7,R5,person closes a door.,,close,['door']
948,K7NRW,R5,Else,another person tries to fix a loose doorknob.,,tri_fix,['doorknob']
949,K7NRW,R5,Else,person eating it.,,eat,[None]
950,K7NRW,Else,R7,person the other continues to eat.,,continu_eat,[None]
951,K7NRW,R7,R7,person eats a sandwich out of a bag.,,eat,['sandwich']
952,K7NRW,R7,R7,another person is fixing a doorknob.,,fix,['doorknob']
953,K7NRW,Else,Else,the eating man watches his friend fix the door.,,watch_fix,"['friend', 'door']"
954,K7NRW,R3,R5,a person opens a bag.,,open,['bag']
955,KZS5M,R5,R5,person eats some food.,,eat,['food']
956,KZS5M,R7,R7,person eating something.,,eat,['someth']
957,KZS5M,R5,R7,watches the tv as the person eats a sandwich.,,watch,['tv']
958,KZS5M,Else,Else,person closes the door.,,close,['door']
959,KZS5M,R5,R7,person turning the light on.,,turn,['light']
960,KZS5M,R5,Else,person closing the door.,,close,['door']
961,DO48Z,Else,R7,a person is smiling.,,smile,[None]
962,DO48Z,Else,Else,person putting their shoes in a closet.,,put,['shoe']
963,DO48Z,Else,Else,the person was smiling.,,smile,[None]
964,DO48Z,Else,R7,person putting shoes on the shelf.,,put,['shoe']
965,JNK11,Else,Else,person puts something onto a shelf.,,put,['someth']
966,JNK11,R7,R7,a person puts a cup of coffee on the shelf.,,put,['cup']
967,TH3M0,Else,R7,person sits on a chair.,,sit,['chair']
968,TH3M0,Else,R5,a person opens a door.,,open,['door']
969,TH3M0,R5,R5,the person sits down in a chair.,,sit,['chair']
970,TH3M0,R3,R3,person takes out a broom from a cabinet.,,take,['broom']
971,TH3M0,Else,R7,person put the broom back into the cabinet.,,put,['broom']
972,TH3M0,R5,R5,person sits down in chair.,,sit,['chair']
973,2B577,R5,R5,person puts it on a table.,,put,['tabl']
974,2B577,R3,R3,a person cooks on the stove.,,cook,['stove']
975,JXTAD,Else,R5,a person is holding a blanket.,,hold,['blanket']
976,JXTAD,R5,R7,person turning off the light.,,turn,['light']
977,5R7VN,R7,R7,person closing a door on the stairs.,,close,['door']
978,5R7VN,R7,R7,person closing a door.,,close,['door']
979,5R7VN,R7,R7,person closing the door.,,close,['door']
980,5R7VN,R7,R7,the person is throwing shoes.,,throw,['shoe']
981,5R7VN,R7,R7,a person throws two shoes down the stairs.,,throw,['shoe']
982,N56QO,Else,R3,person the individual takes a drink from a coffee cup.,,take,['drink']
983,N56QO,R7,R7,a person is playing on their laptop.,,play,['laptop']
984,1RD2K,R5,R5,another person comes running in.,,come_run,[None]
985,1RD2K,R7,R5,a person closes the door to a house.,,close,['door']
986,TKAUR,Else,R3,person takes a cup of coffee off of the counter.,,take,['cup']
987,TKAUR,R7,R7,person reads a book.,,read,['book']
988,TKAUR,R7,R7,person reading a book.,,read,['book']
989,TKAUR,R7,R7,person start dressing for the weather.,,dress,['weather']
990,TKAUR,R7,R7,person begins to dress.,,begin_dress,[None]
991,TKAUR,Else,Else,person puts the book down.,,put,['book']
992,TKAUR,R7,R5,a person reads a book.,,read,['book']
993,W7EDM,Else,Else,person sits on the bed.,,sit,['bed']
994,W7EDM,R7,R5,a person sits on a bed.,,sit,['bed']
995,W7EDM,Else,R3,person eats some food.,,eat,['food']
996,W7EDM,R7,R7,a person sits down on a bed.,,sit,['bed']
997,W7EDM,R3,R7,person takes off their shoes.,,take,['shoe']
998,HSKVH,Else,Else,person turning off a light.,,turn,['light']
999,HSKVH,R5,R7,a person is closing the door.,,close,['door']
1000,TQO6O,Else,Else,the person takes some paper.,,take,['paper']
1001,P0CET,R5,R5,a person takes some clothes from a closet.,,take,['cloth']
1002,OEM65,R7,R7,a person is sneezing.,,sneez,[None]
1003,B6XQZ,R3,R5,person they laugh at something on the screen.,,laugh,['someth']
1004,B6XQZ,Else,Else,person laughs to themselves multiple times.,,laugh,['time']
1005,G2DIN,R5,R7,person puts a box on the closet shelf.,,put,['box']
1006,G2DIN,Else,Else,person takes some clothes out.,,take,['cloth']
1007,G2DIN,R3,R5,person puts a box of medicine on the shelf.,,put,['box']
1008,G2DIN,Else,R3,a person opens the closet door.,,open,['closet']
1009,3LN8C,R7,Else,person take off shoes.,,take,['shoe']
1010,3LN8C,R5,Else,person they take off their shoes.,,take,['shoe']
1011,3LN8C,R5,Else,person take off their shoes.,,take,['shoe']
1012,B0XI9,R5,R5,person they begin drinking the glass of water.,,begin_drink,['glass']
1013,B0XI9,R5,R7,a person is running across a room.,,run,['room']
1014,B0XI9,R7,R7,a person in their bedroom is running towards their cabinet.,,run,['cabinet']
1015,B0XI9,R5,R7,person start sneezing.,,sneez,[None]
1016,V8IGX,R7,R7,person sit on the sofa.,,sit,['sofa']
1017,V8IGX,R3,R3,a person is sneezing as the person opens the door.,,sneez,['person']
1018,V8IGX,R7,R7,person walks through the doorway with a bag.,,walk,['doorway']
1019,V8IGX,R7,R7,person proceeds to sit down on the couch.,,proceed_sit,['couch']
1020,V8IGX,R7,R7,person begins sitting on the sofa.,,begin_sit,['sofa']
1021,TCJCJ,R3,R7,a person throws a book on the sofa.,,throw,['book']
1022,TCJCJ,R7,R7,a person reads a book.,,read,['book']
1023,J59UP,R7,R7,a person sits in a chair.,,sit,['chair']
1024,J59UP,R7,R7,person sitting in a chair gets up.,,sit_get,['chair']
1025,Z3H4P,Else,Else,person puts some food on a plate.,,put,['food']
1026,W65SM,R5,R5,a person is sitting a pouring water into a glass.,,sit,['water']
1027,BIQGN,Else,Else,a person is smiling.,,smile,[None]
1028,BIQGN,R5,Else,person closes the door.,,close,['door']
1029,BIQGN,Else,Else,a smiling person walks into a bathroom.,,walk,['bathroom']
1030,BIQGN,Else,R5,the person puts a towel on a shelf.,,put,['towel']
1031,IKYAW,R3,R5,person closes the door.,,close,['door']
1032,IKYAW,R3,R3,a person is smiling in the doorway of the pantry.,,smile,['doorway']
1033,7V4NJ,R7,R5,person throws the book.,,throw,['book']
1034,7V4NJ,R7,R5,person throw the book at a door.,,throw,['book']
1035,XGS3K,R3,R5,person opens a sliding glass door.,,open,['glass']
1036,XGS3K,R7,R7,the person puts the picture down on the couch.,,put,['pictur']
1037,XGS3K,R7,R5,a person is putting a picture on a sofa.,,put,['pictur']
1038,LXEPT,R3,R5,person sits in a chair.,,sit,['chair']
1039,LXEPT,Else,Else,the person takes a notebook out.,,take,['notebook']
1040,LXEPT,Else,Else,the person puts a notebook on the table.,,put,['notebook']
1041,Y2MGC,R7,R7,person begins to eat it.,,begin_eat,[None]
1042,Y2MGC,R5,R5,person start eating food.,,eat,['food']
1043,Y2MGC,R5,R7,a person closes their laptops lid.,,close,['laptop']
1044,Y2MGC,R5,R7,person the put the laptop down.,,put,['laptop']
1045,Y2MGC,R3,R5,the person takes some food out of a box.,,take,['food']
1046,Y2MGC,R3,Else,person is smiling.,,smile,[None]
1047,IWTWJ,R7,Else,person later sits on the couch.,,sit,['couch']
1048,IWTWJ,R7,R7,a person is throwing a blanket onto the sofa.,,throw,['blanket']
1049,IWTWJ,R5,Else,person suddenly run over to the sofa.,,run,['sofa']
1050,IWTWJ,R5,Else,the person begins running towards the sofa.,,begin_run,['sofa']
1051,5HPZ1,Else,R7,person reads through some pages in a book.,,read,['page']
1052,5HPZ1,R7,R5,person reading a book.,,read,['book']
1053,5HPZ1,Else,R5,person a clicks a nearby light on.,,click,['light']
1054,5HPZ1,Else,Else,person they turn on the light.,,turn,['light']
1055,5HPZ1,Else,R5,person turns on a light.,,turn,['light']
1056,VNMNF,R3,R7,a person is watching television.,,watch,['televis']
1057,VNMNF,R7,R7,person sits down in a chair.,,sit,['chair']
1058,9U82D,R5,R3,this person takes their phone out.,,take,['phone']
1059,9U82D,R7,R7,person they start drinking a glass of coffee.,,drink,['glass']
1060,FTYFA,R7,R7,a person opens a door.,,open,['door']
1061,FTYFA,R3,R7,person turns on the light.,,turn,['light']
1062,FTYFA,R7,R7,person opens a door.,,open,['door']
1063,FTYFA,Else,R7,person turns on a light.,,turn,['light']
1064,FTYFA,Else,R7,a person turns on a light.,,turn,['light']
1065,GZF5F,R7,R5,person pours another glass out of a pitcher.,,pour,['glass']
1066,QSVXJ,R5,R7,person decides to throw the towel on the floor.,,decid_throw,['towel']
1067,QSVXJ,R5,R7,person another holds a towel.,,hold,['towel']
1068,MHAGN,R5,R3,person they open the book.,,open,['book']
